stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
536824B002,해남군 옥천면,2024-01-01,3.2,8.8,-3.8,78.3,324.0,0.3,3.5,0.0,117.0,6.1,,,6.1,
536824B002,해남군 옥천면,2024-01-02,3.1,7.4,-2.4,84.1,310.8,0.4,3.9,0.0,106.0,5.4,,,6.3,
536824B002,해남군 옥천면,2024-01-03,3.8,6.9,1.8,75.9,284.2,1.1,8.0,2.5,244.0,7.9,,,6.4,
536824B002,해남군 옥천면,2024-01-04,0.4,8.0,-5.8,81.7,301.0,0.3,4.5,0.0,426.0,10.8,,,5.5,
536824B002,해남군 옥천면,2024-01-05,3.8,12.8,-3.4,82.1,315.5,0.4,5.5,0.0,261.0,8.2,,,5.7,
536824B002,해남군 옥천면,2024-01-06,1.8,7.7,-3.6,74.6,299.0,0.8,4.9,0.0,421.0,11.1,,,5.6,
536824B002,해남군 옥천면,2024-01-07,0.5,3.2,-3.8,64.1,290.6,1.6,7.9,0.0,219.0,7.4,,,4.8,
536824B002,해남군 옥천면,2024-01-08,-3.2,3.1,-8.9,72.4,300.4,0.5,4.1,0.0,455.0,12.3,,,3.8,
536824B002,해남군 옥천면,2024-01-09,0.0,4.6,-6.7,89.4,118.9,0.1,1.5,2.0,2.0,2.4,,,3.5,
536824B002,해남군 옥천면,2024-01-10,1.9,5.2,-3.5,72.2,294.4,1.6,7.1,0.0,455.0,11.0,,,4.8,
536824B002,해남군 옥천면,2024-01-11,-0.5,6.2,-7.7,78.7,302.5,0.5,5.4,0.0,456.0,11.3,,,3.8,
536824B002,해남군 옥천면,2024-01-12,4.1,9.2,-4.7,70.4,292.7,0.7,4.5,0.0,436.0,10.3,,,4.9,
536824B002,해남군 옥천면,2024-01-13,-1.1,7.3,-7.3,72.8,294.6,0.4,4.8,0.0,501.0,12.2,,,4.1,
536824B002,해남군 옥천면,2024-01-14,3.5,13.9,-6.2,80.7,262.0,0.8,6.5,0.0,361.0,9.2,,,4.2,
536824B002,해남군 옥천면,2024-01-15,0.6,4.4,-2.1,59.7,296.9,1.7,6.4,0.0,521.0,12.9,,,4.7,
536824B002,해남군 옥천면,2024-01-16,0.1,8.7,-8.5,60.7,20.2,0.3,3.8,0.0,415.0,11.8,,,3.9,
536824B002,해남군 옥천면,2024-01-17,5.5,10.1,0.6,80.8,243.0,0.2,1.9,1.0,15.0,3.0,,,5.0,
536824B002,해남군 옥천면,2024-01-18,8.0,13.1,4.8,91.9,301.3,0.7,4.9,3.5,0.0,2.6,,,6.9,
536824B002,해남군 옥천면,2024-01-19,5.9,6.4,4.7,84.2,118.4,1.1,5.5,5.5,0.0,2.3,,,6.9,
536824B002,해남군 옥천면,2024-01-20,5.7,6.9,4.7,87.1,129.7,1.0,5.2,34.5,0.0,1.0,,,6.8,
536824B002,해남군 옥천면,2024-01-21,4.3,6.3,1.5,86.9,295.1,1.0,7.7,0.5,0.0,4.1,,,6.9,
536824B002,해남군 옥천면,2024-01-22,-2.5,1.5,-5.2,72.7,288.0,2.6,9.4,0.0,205.0,8.3,,,5.3,
536824B002,해남군 옥천면,2024-01-23,-4.6,-2.2,-5.5,82.6,284.7,2.4,8.2,0.0,131.0,7.6,,,4.3,
536824B002,해남군 옥천면,2024-01-24,-2.8,-1.2,-4.8,74.0,291.7,2.4,10.0,1.0,82.0,7.5,,,4.1,
536824B002,해남군 옥천면,2024-01-25,-1.4,1.7,-5.0,65.0,294.7,1.4,6.6,1.0,490.0,13.3,,,3.9,
536824B002,해남군 옥천면,2024-01-26,0.9,5.5,-4.5,66.7,295.1,0.9,5.8,0.0,423.0,12.4,,,4.0,
536824B002,해남군 옥천면,2024-01-27,-0.1,6.4,-7.0,73.8,293.2,0.7,4.8,0.0,499.0,11.9,,,3.7,
536824B002,해남군 옥천면,2024-01-28,0.9,5.5,-5.5,67.5,297.1,1.0,6.6,0.0,484.0,13.0,,,4.1,
536824B002,해남군 옥천면,2024-01-29,-1.7,5.6,-7.8,75.6,299.2,0.6,5.1,0.0,548.0,14.4,,,3.5,
536824B002,해남군 옥천면,2024-01-30,0.8,8.5,-7.9,73.6,125.1,0.4,3.6,2.0,259.0,9.9,,,3.6,
536824B002,해남군 옥천면,2024-01-31,7.0,12.6,3.4,86.9,55.0,0.3,2.9,2.0,98.0,6.3,,,5.8,
536824B002,해남군 옥천면,2024-02-01,4.4,6.8,2.5,90.6,335.9,0.4,2.7,8.5,0.0,3.1,,,6.5,
536824B002,해남군 옥천면,2024-02-02,3.3,7.3,1.7,88.6,326.0,0.5,3.0,1.5,0.0,4.5,,,6.4,
536824B002,해남군 옥천면,2024-02-03,4.8,8.3,1.9,85.3,102.3,0.5,4.4,4.0,0.0,3.4,,,6.4,
536824B002,해남군 옥천면,2024-02-04,6.5,10.1,3.9,82.5,106.7,0.8,4.5,5.5,82.0,5.6,,,7.1,
536824B002,해남군 옥천면,2024-02-05,5.6,6.7,4.4,88.0,93.6,1.1,8.0,7.0,0.0,3.0,,,7.2,
536824B002,해남군 옥천면,2024-02-06,3.8,5.6,1.5,77.2,291.2,0.9,5.1,0.0,16.0,4.1,,,6.8,
536824B002,해남군 옥천면,2024-02-07,1.2,4.6,-3.8,68.1,290.0,1.1,5.9,0.0,497.0,11.8,,,5.9,
536824B002,해남군 옥천면,2024-02-08,-0.8,5.4,-6.4,76.5,294.0,0.8,6.0,0.0,532.0,13.8,,,4.8,
