stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
365803A001,진천군 진천읍,2024-08-04,30.0,36.6,24.3,74.0,223.2,0.4,4.1,0.0,537.0,26.1,0.0,26.2,31.4,26.0,2024,8,4
365803A001,진천군 진천읍,2024-08-11,28.9,34.6,24.0,74.6,174.5,0.4,4.5,0.0,683.0,24.7,0.0,24.8,30.9,27.0,2024,8,11
365803A001,진천군 진천읍,2024-08-12,29.2,35.1,24.3,76.5,247.0,0.5,4.1,0.0,625.0,25.4,0.0,25.3,31.2,26.2,2024,8,12
365803A001,진천군 진천읍,2024-08-13,29.3,34.9,24.9,74.2,294.6,0.5,6.2,0.0,593.0,23.1,0.0,25.3,31.6,25.3,2024,8,13
365803A001,진천군 진천읍,2024-08-14,29.0,35.3,24.3,72.7,150.6,0.4,4.2,0.0,673.0,25.7,0.0,25.0,31.5,24.4,2024,8,14
365803A001,진천군 진천읍,2024-08-15,28.3,34.9,23.5,75.3,252.6,0.4,5.2,0.0,557.0,23.4,0.0,24.4,31.3,23.4,2024,8,15
365803A001,진천군 진천읍,2024-08-16,28.2,34.3,23.3,74.2,341.3,0.4,4.1,0.0,617.0,23.5,0.0,24.3,31.0,22.4,2024,8,16
365803A001,진천군 진천읍,2024-08-17,28.8,34.7,24.1,72.0,175.2,0.2,3.5,0.0,527.0,22.1,0.0,24.7,31.2,21.4,2024,8,17
365803A001,진천군 진천읍,2024-08-18,28.8,35.0,23.9,73.0,203.3,0.5,5.2,0.0,618.0,24.0,0.0,24.7,31.3,20.5,2024,8,18
365803A001,진천군 진천읍,2024-08-19,28.8,35.1,24.3,72.8,167.1,0.4,4.7,0.0,735.0,25.6,0.0,24.8,31.4,19.8,2024,8,19
365803A001,진천군 진천읍,2024-08-20,28.6,34.2,25.1,79.1,82.0,0.4,7.9,8.0,393.0,16.4,292.0,24.5,30.9,19.1,2024,8,20
365803A001,진천군 진천읍,2024-08-21,27.3,30.9,25.8,89.5,168.1,1.0,9.4,36.0,40.0,6.1,793.0,22.4,29.3,24.7,2024,8,21
365803A001,진천군 진천읍,2024-08-22,27.6,32.6,25.2,83.4,181.4,1.8,8.0,3.5,275.0,13.7,460.0,22.7,29.0,38.3,2024,8,22
365803A001,진천군 진천읍,2024-08-23,26.0,31.5,23.4,84.5,209.6,0.9,7.8,2.5,332.0,15.3,73.0,21.6,28.7,35.4,2024,8,23
365803A001,진천군 진천읍,2024-08-24,26.4,31.8,23.0,84.5,173.4,0.3,8.1,21.0,453.0,18.5,170.0,22.2,29.1,35.6,2024,8,24
365803A001,진천군 진천읍,2024-08-25,26.9,32.8,22.7,81.0,273.2,0.1,3.5,0.0,478.0,19.7,0.0,22.9,29.6,37.9,2024,8,25
365803A001,진천군 진천읍,2024-08-26,26.6,32.1,22.8,84.1,329.4,0.1,2.7,0.0,202.0,12.5,0.0,22.3,29.2,34.9,2024,8,26
365803A001,진천군 진천읍,2024-08-27,25.1,27.1,22.5,87.0,4.8,0.4,5.5,0.5,64.0,6.3,0.0,20.4,28.3,32.9,2024,8,27
365803A001,진천군 진천읍,2024-08-28,25.6,32.5,19.8,73.8,39.3,0.7,5.4,0.0,675.0,23.6,0.0,21.3,28.3,31.1,2024,8,28
365803A001,진천군 진천읍,2024-08-29,26.2,32.0,20.6,70.9,13.0,1.5,7.4,0.0,624.0,23.3,0.0,21.6,28.7,29.1,2024,8,29
365803A001,진천군 진천읍,2024-08-30,26.3,33.0,20.7,73.0,291.8,1.1,6.1,0.0,678.0,22.8,0.0,21.9,28.8,27.7,2024,8,30
365803A001,진천군 진천읍,2024-08-31,25.3,31.7,20.3,76.2,244.3,0.3,3.4,0.0,648.0,22.5,0.0,21.3,28.6,26.8,2024,8,31
