stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
036531B008,영양군 대천리,2024-01-01,2.3,6.1,-0.7,90.1,132.2,0.3,4.2,0.0,45,4.1,658,,0.2,13.9
036531B008,영양군 대천리,2024-01-02,2.5,6.3,-1.9,80.4,266.1,1.2,8.3,0.0,206,7.5,380,,0.5,14.0
036531B008,영양군 대천리,2024-01-03,0.8,4.3,-2.5,86.5,268.2,0.8,6.8,1.0,125,5.3,474,,1.3,14.1
036531B008,영양군 대천리,2024-01-04,-1.6,5.2,-6.8,80.4,263.8,0.6,5.8,0.0,440,10.8,753,,1.3,14.2
036531B008,영양군 대천리,2024-01-05,3.1,8.1,-5.2,81.7,256.2,1.5,10.7,0.0,80,5.3,499,,1.2,14.2
036531B008,영양군 대천리,2024-01-06,0.1,6.0,-5.0,68.7,259.6,0.8,8.5,0.0,442,10.9,450,,1.4,14.1
036531B008,영양군 대천리,2024-01-07,-2.3,0.2,-8.6,52.0,269.6,1.9,14.3,0.0,442,11.1,0,,1.1,14.1
036531B008,영양군 대천리,2024-01-08,-6.6,0.6,-13.1,63.3,252.2,0.6,5.4,0.0,444,11.7,0,,0.7,14.0
036531B008,영양군 대천리,2024-01-09,-3.3,1.7,-9.1,82.9,189.4,0.4,3.7,0.0,9,3.1,502,,0.4,13.9
036531B008,영양군 대천리,2024-01-10,1.2,6.0,-3.7,84.1,222.8,0.5,6.6,0.0,222,7.2,708,,0.4,13.8
036531B008,영양군 대천리,2024-01-11,-1.0,3.4,-6.5,79.6,269.1,1.6,9.9,0.0,393,10.2,522,,0.5,13.7
036531B008,영양군 대천리,2024-01-12,1.5,7.5,-5.4,62.5,262.0,1.1,8.5,0.0,449,11.0,128,,0.7,13.7
036531B008,영양군 대천리,2024-01-13,-2.8,5.7,-8.9,67.0,158.2,0.5,3.5,0.0,452,11.4,194,,0.7,13.6
036531B008,영양군 대천리,2024-01-14,-0.4,8.7,-9.6,84.8,266.6,1.0,9.7,0.0,350,9.5,1016,,0.6,13.6
036531B008,영양군 대천리,2024-01-15,-1.1,3.7,-6.5,76.6,257.9,0.8,6.4,0.0,439,10.7,671,,0.9,13.6
036531B008,영양군 대천리,2024-01-16,-4.1,5.8,-10.7,70.9,205.4,0.5,3.6,0.0,460,11.7,221,,0.8,13.5
036531B008,영양군 대천리,2024-01-17,-0.2,7.6,-8.7,79.3,243.4,0.5,5.2,1.5,120,5.7,446,,0.6,13.5
036531B008,영양군 대천리,2024-01-18,3.8,6.2,1.9,93.1,175.1,0.5,6.3,3.0,0,1.2,869,,1.4,13.5
036531B008,영양군 대천리,2024-01-19,3.2,4.7,1.7,83.9,192.7,0.7,4.7,0.5,0,1.4,219,,2.5,14.3
036531B008,영양군 대천리,2024-01-20,2.6,4.3,1.5,99.8,215.4,0.3,3.9,14.0,0,2.4,1439,,2.9,18.0
036531B008,영양군 대천리,2024-01-21,3.7,7.5,1.4,86.7,204.1,0.7,6.1,0.5,128,6.9,602,,3.7,18.0
036531B008,영양군 대천리,2024-01-22,-3.6,2.7,-9.8,66.7,269.6,2.8,14.2,0.0,402,11.9,158,,3.2,17.3
036531B008,영양군 대천리,2024-01-23,-10.3,-6.7,-13.1,57.4,269.4,2.4,12.3,0.0,456,13.0,0,,1.3,16.7
036531B008,영양군 대천리,2024-01-24,-9.8,-4.6,-14.4,57.5,271.8,1.6,8.9,0.0,487,13.2,0,,0.5,16.2
036531B008,영양군 대천리,2024-01-25,-7.5,-0.4,-14.7,61.1,258.5,0.9,6.6,0.0,494,13.1,56,,0.1,15.6
036531B008,영양군 대천리,2024-01-26,-3.8,4.5,-11.1,63.3,247.5,0.9,6.3,0.0,506,13.2,0,,-0.1,15.1
036531B008,영양군 대천리,2024-01-27,-2.5,5.5,-8.9,76.9,229.7,0.7,5.2,0.0,507,12.9,317,,-0.1,14.7
036531B008,영양군 대천리,2024-01-28,-2.3,4.6,-6.6,73.0,250.3,0.7,6.7,0.0,494,12.7,11,,0.0,14.6
036531B008,영양군 대천리,2024-01-29,-3.8,5.8,-10.6,78.7,208.2,0.5,4.9,0.0,512,13.1,548,,0.0,14.6
036531B008,영양군 대천리,2024-01-30,-2.4,8.9,-10.6,79.6,219.2,0.5,4.5,0.0,513,13.0,669,,0.0,14.7
036531B008,영양군 대천리,2024-01-31,2.2,12.8,-4.7,75.0,163.5,0.5,3.4,0.0,502,13.0,526,,0.0,14.7
036531B008,영양군 대천리,2024-02-01,1.0,6.4,-2.3,81.4,192.7,0.6,9.7,0.0,22,5.5,2,,0.1,14.7
