stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
380959A001,충주시 달천동,2024-10-01,17.0,20.3,13.6,83.0,297.3,0.9,6.6,0.5,75,2.5,668,17.0,,18.0
380959A001,충주시 달천동,2024-10-02,13.3,20.0,8.9,68.7,9.7,0.8,4.8,0.0,600,13.3,0,16.4,,17.8
380959A001,충주시 달천동,2024-10-03,12.2,18.3,7.4,90.5,262.5,0.4,4.7,9.0,145,3.0,1066,12.6,,18.4
380959A001,충주시 달천동,2024-10-04,15.3,23.0,11.2,82.7,49.8,0.8,3.5,0.0,512,11.8,693,17.8,,20.3
380959A001,충주시 달천동,2024-10-05,15.5,24.0,10.1,84.2,328.4,0.6,3.1,0.0,487,10.9,652,18.0,,19.6
380959A001,충주시 달천동,2024-10-06,15.0,18.3,11.0,92.0,22.8,0.3,3.4,0.0,119,3.2,1178,15.5,,19.3
380959A001,충주시 달천동,2024-10-07,16.7,20.3,13.7,85.4,315.4,0.4,2.7,0.5,317,5.8,670,17.7,,19.1
380959A001,충주시 달천동,2024-10-08,16.8,22.5,12.7,84.5,13.5,0.7,3.3,0,461,9.3,431,18.9,,18.7
380959A001,충주시 달천동,2024-10-09,17,24.6,11.2,79,210.8,0.6,3.9,0,532,11.3,497,19.1,,18.2
380959A001,충주시 달천동,2024-10-10,15.7,23.5,11.2,82.2,256.3,0.7,4,0,485,8.5,643,17.7,,17.8
