stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
031028F034,천안시 직산읍,2024-04-01,9.5,19.7,-0.6,53.8,15.5,0.6,5.7,0.0,,12.5,1430,,,,2024,4,1
031028F034,천안시 직산읍,2024-04-02,12.9,24.5,1.0,59.3,35.6,0.6,9.5,0.0,,10.6,1430,,,,2024,4,2
031028F034,천안시 직산읍,2024-04-03,14.8,16.9,13.2,87.7,136.8,0.8,5.0,5.0,,4.1,1430,,,,2024,4,3
031028F034,천안시 직산읍,2024-04-04,14.3,18.1,11.6,78.2,188.9,1.2,5.7,0.5,,7.7,1430,,,,2024,4,4
031028F034,천안시 직산읍,2024-04-05,13.2,19.4,5.3,61.9,259.8,1.6,5.6,0.0,,14.1,1430,,,,2024,4,5
031028F034,천안시 직산읍,2024-04-06,10.2,18.7,2.5,67.1,32.6,0.4,4.9,0.0,,11.1,1430,,,,2024,4,6
031028F034,천안시 직산읍,2024-04-07,12.3,23.2,1.4,53.4,20.8,0.6,5.8,0.0,,17.7,1430,,,,2024,4,7
031028F034,천안시 직산읍,2024-04-08,12.8,21.1,3.9,56.4,360.0,0.6,4.4,0.0,,10.5,1430,,,,2024,4,8
031028F034,천안시 직산읍,2024-04-09,13.2,21.2,4.4,58.1,151.8,1.4,6.4,0.0,,18.0,1430,,,,2024,4,9
031028F034,천안시 직산읍,2024-04-10,14.1,20.3,9.8,62.7,297.3,0.9,6.1,0.0,,13.8,1430,,,,2024,4,10
031028F034,천안시 직산읍,2024-04-11,14.1,22.0,7.7,73.9,80.2,0.4,7.4,0.0,,12.1,1430,,,,2024,4,11
031028F034,천안시 직산읍,2024-04-12,15.0,24.8,6.7,74.1,15.8,0.5,5.5,0.0,,17.1,1430,,,,2024,4,12
031028F034,천안시 직산읍,2024-04-13,15.3,27.8,5.8,70.4,9.2,0.6,5.4,0.0,,18.2,1430,,,,2024,4,13
031028F034,천안시 직산읍,2024-04-14,16.6,29.0,5.5,65.6,262.6,0.6,5.7,0.0,,18.3,1430,,,,2024,4,14
031028F034,천안시 직산읍,2024-04-15,15.8,19.9,11.1,84.6,229.5,1.0,5.9,28.0,,3.0,1430,,,,2024,4,15
031028F034,천안시 직산읍,2024-04-16,14.2,20.5,7.7,81.1,327.3,1.0,6.4,0.0,,16.0,1430,,,,2024,4,16
031028F034,천안시 직산읍,2024-04-17,13.2,21.8,6.4,74.4,18.6,0.5,4.8,0.0,,18.1,1429,,,,2024,4,17
031028F034,천안시 직산읍,2024-04-18,13.5,23.7,5.4,70.8,6.6,0.6,5.2,0.0,,19.7,1430,,,,2024,4,18
031028F034,천안시 직산읍,2024-04-19,15.2,26.0,4.5,64.8,11.6,0.5,5.0,0.0,,18.7,1430,,,,2024,4,19
031028F034,천안시 직산읍,2024-04-20,13.3,15.7,10.6,91.1,148.3,0.9,5.9,12.0,,3.0,1430,,,,2024,4,20
031028F034,천안시 직산읍,2024-04-21,16.0,19.3,12.3,80.5,157.6,1.0,5.2,0.0,,5.1,1430,,,,2024,4,21
031028F034,천안시 직산읍,2024-04-22,17.8,23.8,11.1,65.8,171.4,0.8,5.1,0.0,,15.5,1430,,,,2024,4,22
031028F034,천안시 직산읍,2024-04-23,15.3,23.4,8.0,73.1,174.9,0.9,6.9,0.0,,16.7,1430,,,,2024,4,23
031028F034,천안시 직산읍,2024-04-24,13.7,19.2,10.6,83.6,8.1,0.9,6.5,8.0,,15.4,1430,,,,2024,4,24
031028F034,천안시 직산읍,2024-04-25,14.2,22.5,8.5,76.4,316.8,0.2,4.1,0.0,,17.5,1430,,,,2024,4,25
031028F034,천안시 직산읍,2024-04-26,15.4,26.7,6.7,75.8,359.7,0.3,5.8,0.0,,18.1,1430,,,,2024,4,26
031028F034,천안시 직산읍,2024-04-27,15.1,25.0,5.6,70.8,4.5,0.4,5.2,0.0,,22.5,1430,,,,2024,4,27
031028F034,천안시 직산읍,2024-04-28,16.9,28.5,4.7,67.8,347.3,0.1,3.4,0.0,,20.0,1430,,,,2024,4,28
031028F034,천안시 직산읍,2024-04-29,17.0,21.5,12.3,79.2,193.5,0.3,5.2,1.5,,7.8,1430,,,,2024,4,29
031028F034,천안시 직산읍,2024-04-30,16.3,21.2,9.9,79.8,16.4,0.5,4.2,0.0,,11.9,1430,,,,2024,4,30
