stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
555130A001,여수시 주삼동,2024-10-01,21.8,28.4,18.3,80.7,240.5,0.8,8.5,0.0,,13.9,511.0,,24.1,
555130A001,여수시 주삼동,2024-10-02,19.1,23.8,14.9,50.8,229.6,0.8,6.6,0.0,,17.2,0.0,,23.2,
555130A001,여수시 주삼동,2024-10-03,17.9,23.2,14.6,73.7,187.3,0.8,8.9,11.0,,8.5,490.0,,22.3,
555130A001,여수시 주삼동,2024-10-04,18.3,26.5,13.2,82.1,122.0,0.3,5.2,0.5,,19.6,236.0,,21.8,
555130A001,여수시 주삼동,2024-10-05,20.2,26.9,13.7,74.5,114.1,0.5,4.6,0.0,,16.9,176.0,,21.6,
555130A001,여수시 주삼동,2024-10-06,18.7,23.0,15.5,85.7,202.7,0.3,4.1,4.0,,5.0,277.0,,21.7,
555130A001,여수시 주삼동,2024-10-07,16.9,20.2,14.4,92.5,261.0,0.4,4.7,2.0,,6.6,220.0,,21.3,
555130A001,여수시 주삼동,2024-10-08,18.7,26.1,13.0,82.4,273.2,0.4,4.2,0.0,,16.5,398.0,,21.0,
555130A001,여수시 주삼동,2024-10-09,20.3,26.0,17.2,76.6,109.9,0.3,5.1,0.0,,13.0,0.0,,21.1,
555130A001,여수시 주삼동,2024-10-10,19.8,26.6,15.3,74.2,156.5,0.4,5.5,0.5,,16.7,0.0,,21.2,
555130A001,여수시 주삼동,2024-10-11,18.8,27.4,13.4,85.9,263.9,0.3,3.9,0.0,,15.1,536.0,,20.9,
555130A001,여수시 주삼동,2024-10-12,18.8,27.3,13.4,86.1,258.2,0.3,3.9,0.0,,13.9,578.0,,20.8,
555130A001,여수시 주삼동,2024-10-13,19.5,26.9,13.2,81.1,119.5,0.3,4.3,0.0,,13.5,540.0,,20.6,
