stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
668812F002,남해군 이동면,2024-03-01,2.0,5.0,-3.2,43.1,253.8,1.4,9.5,0.0,,19.0,,,,,2024,3,1
668812F002,남해군 이동면,2024-03-02,0.2,6.0,-5.8,48.2,196.3,0.7,6.4,0.0,,19.7,,,,,2024,3,2
668812F002,남해군 이동면,2024-03-03,6.3,11.6,0.8,60.3,210.5,0.6,5.9,0.0,,14.3,,,,,2024,3,3
668812F002,남해군 이동면,2024-03-04,7.8,12.9,3.4,67.2,127.5,0.4,3.3,0.5,,11.9,,,,,2024,3,4
668812F002,남해군 이동면,2024-03-05,6.3,7.4,5.3,93.1,166.2,0.9,6.6,7.5,,1.0,,,,,2024,3,5
668812F002,남해군 이동면,2024-03-06,9.3,13.2,7.1,67.0,164.0,0.6,5.7,0.0,,14.0,,,,,2024,3,6
668812F002,남해군 이동면,2024-03-07,6.9,11.5,2.1,62.7,221.7,0.6,5.7,0.0,,12.3,,,,,2024,3,7
668812F002,남해군 이동면,2024-03-08,5.4,10.2,0.6,40.1,246.3,1.5,10.8,0.0,,20.1,,,,,2024,3,8
668812F002,남해군 이동면,2024-03-09,3.8,10.4,-2.2,47.9,135.4,0.5,4.3,0.0,,20.7,,,,,2024,3,9
668812F002,남해군 이동면,2024-03-10,5.9,12.9,0.3,54.5,180.8,0.6,5.3,0.0,,20.0,,,,,2024,3,10
668812F002,남해군 이동면,2024-03-11,7.1,12.9,1.3,72.2,113.1,0.3,3.7,0.5,,10.3,,,,,2024,3,11
668812F002,남해군 이동면,2024-03-12,7.9,14.1,2.8,74.1,247.2,0.6,6.7,0.0,,13.9,,,,,2024,3,12
668812F002,남해군 이동면,2024-03-13,8.3,15.3,2.2,56.6,192.2,0.8,5.9,0.0,,20.7,,,,,2024,3,13
668812F002,남해군 이동면,2024-03-14,9.7,17.5,3.2,43.3,190.1,0.5,6.1,0.0,,19.6,,,,,2024,3,14
668812F002,남해군 이동면,2024-03-15,10.8,19.9,2.5,40.1,198.7,0.7,6.5,0.0,,21.7,,,,,2024,3,15
668812F002,남해군 이동면,2024-03-16,12.3,20.2,4.0,37.0,172.2,0.6,6.4,0.0,,20.3,,,,,2024,3,16
668812F002,남해군 이동면,2024-03-17,14.6,21.0,9.5,52.2,242.9,0.8,7.7,0.0,,17.7,,,,,2024,3,17
668812F002,남해군 이동면,2024-03-18,9.7,15.4,4.0,49.0,181.5,0.6,5.2,0.0,,20.6,,,,,2024,3,18
668812F002,남해군 이동면,2024-03-19,11.2,16.5,5.9,38.5,231.4,1.4,12.3,0.0,,15.5,,,,,2024,3,19
668812F002,남해군 이동면,2024-03-20,6.9,11.4,2.7,34.3,254.9,1.7,10.2,0.0,,21.8,,,,,2024,3,20
668812F002,남해군 이동면,2024-03-21,5.7,13.2,-1.2,47.8,149.5,0.5,5.3,0.0,,22.9,,,,,2024,3,21
668812F002,남해군 이동면,2024-03-22,10.1,15.2,3.3,74.6,148.4,0.8,10.5,7.0,,12.1,,,,,2024,3,22
668812F002,남해군 이동면,2024-03-23,17.2,23.1,12.1,70.2,177.6,0.7,9.0,0.5,,19.3,,,,,2024,3,23
668812F002,남해군 이동면,2024-03-24,11.9,13.9,10.3,86.7,188.4,0.6,4.5,4.0,,3.1,,,,,2024,3,24
668812F002,남해군 이동면,2024-03-25,10.3,12.3,8.2,89.2,116.3,0.7,6.1,14.5,,2.7,,,,,2024,3,25
668812F002,남해군 이동면,2024-03-26,9.0,12.9,7.2,82.3,160.4,0.8,5.8,18.0,,9.9,,,,,2024,3,26
668812F002,남해군 이동면,2024-03-27,10.1,16.6,5.2,77.9,151.2,0.5,4.1,0.0,,17.4,,,,,2024,3,27
668812F002,남해군 이동면,2024-03-28,9.9,12.1,8.8,94.1,218.9,0.4,6.9,90.0,,1.0,,,,,2024,3,28
668812F002,남해군 이동면,2024-03-29,13.0,17.9,7.5,68.0,206.0,1.2,9.0,0.0,,16.4,,,,,2024,3,29
668812F002,남해군 이동면,2024-03-30,13.4,19.5,6.0,62.4,189.3,0.7,6.4,0.0,,16.3,,,,,2024,3,30
668812F002,남해군 이동면,2024-03-31,12.7,17.1,8.8,67.1,199.3,0.5,3.4,0.0,,15.8,,,,,2024,3,31
