stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
618803A001,부산시 강서구,2024-10-01,22.4,28.4,16.1,69.9,264.5,1.6,7.2,0.0,428.0,15.3,0.0,,,26.1
618803A001,부산시 강서구,2024-10-02,19.3,23.6,16.0,39.7,10.7,2.7,8.9,0.0,543.0,18.4,0.0,,,25.0
618803A001,부산시 강서구,2024-10-03,18.1,21.2,15.0,67.9,31.4,3.9,10.9,8.0,23.0,6.6,240.0,,,24.2
618803A001,부산시 강서구,2024-10-04,18.0,24.1,11.4,68.0,52.0,2.0,7.7,0.5,594.0,18.6,574.0,,,25.3
618803A001,부산시 강서구,2024-10-05,19.0,25.3,11.8,67.1,51.1,2.2,7.5,0.0,417.0,14.0,0.0,,,25.8
618803A001,부산시 강서구,2024-10-06,18.6,23.6,13.7,76.8,18.6,1.0,5.3,5.0,34.0,5.5,379.0,,,25.6
618803A001,부산시 강서구,2024-10-07,17.3,20.0,15.8,78.5,300.2,1.2,4.8,5.0,0.0,6.9,937.0,,,27.1
618803A001,부산시 강서구,2024-10-08,19.3,24.7,15.0,73.0,33.5,1.7,8.0,0.0,411.0,13.9,580.0,,,29.8
618803A001,부산시 강서구,2024-10-09,19.4,23.0,15.3,63.1,37.8,3.5,8.4,0.0,327.0,11.7,0.0,,,29.0
618803A001,부산시 강서구,2024-10-10,18.1,24.6,11.3,68.7,66.5,1.3,6.1,0.0,436.0,15.1,0.0,,,27.8
618803A001,부산시 강서구,2024-10-11,18.5,25.2,12.6,70.8,76.5,1.3,5.5,0.5,549.0,15.3,417.0,,,26.7
618803A001,부산시 강서구,2024-10-12,18.6,25.5,12.3,70.3,68.6,1.2,7.2,0.0,589.0,15.7,586.0,,,25.8
618803A001,부산시 강서구,2024-10-13,19.4,25.4,11.3,69.3,68.4,2.3,8.4,0.0,389.0,13.9,0.0,,,25.2
618803A001,부산시 강서구,2024-10-14,21.4,24.9,17.9,74.3,51.7,1.3,5.0,28.5,3.0,5.3,209.0,,,25.6
618803A001,부산시 강서구,2024-10-15,21.5,25.8,19.0,88.0,257.8,0.9,11.2,9.5,14.0,5.5,632.0,,,38.9
618803A001,부산시 강서구,2024-10-16,20.8,25.4,16.0,75.3,57.3,1.8,7.4,0.0,501.0,12.7,0.0,,,36.2
