stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
017421F029,이천시 진암리,2024-10-01,16.9,20.9,12.1,84.4,257.9,0.8,5.1,2.0,,3.8,727.0,,,
017421F029,이천시 진암리,2024-10-02,12.7,19.5,7.7,72.3,354.7,0.5,5.4,0.0,,18.9,0.0,,,
017421F029,이천시 진암리,2024-10-03,12.2,19.9,6.2,88.6,132.7,0.6,4.5,0.5,,10.0,596.0,,,
017421F029,이천시 진암리,2024-10-04,14.3,21.9,10.2,85.1,21.7,0.4,3.2,0.5,,16.5,728.0,,,
017421F029,이천시 진암리,2024-10-05,14.4,23.7,7.7,83.0,72.4,0.3,3.4,0.0,,17.6,331.0,,,
017421F029,이천시 진암리,2024-10-06,13.7,17.2,9.2,97.1,26.4,0.2,2.7,0.0,,4.2,709.0,,,
017421F029,이천시 진암리,2024-10-07,16.3,20.2,12.2,88.7,311.3,0.2,3.2,0.0,,8.7,616.0,,,
017421F029,이천시 진암리,2024-10-08,14.7,20.6,11.4,92.5,352.2,0.3,2.4,0.0,,9.1,801.0,,,
017421F029,이천시 진암리,2024-10-09,16.8,24.0,10.7,80.3,87.2,0.6,5.8,0.0,,16.7,215.0,,,
017421F029,이천시 진암리,2024-10-10,15.4,22.5,10.6,83.3,83.6,0.5,3.6,0.0,,12.5,51.0,,,
017421F029,이천시 진암리,2024-10-11,15.1,23.2,10.0,87.0,318.1,0.3,3.2,0.0,,13.9,435.0,,,
017421F029,이천시 진암리,2024-10-12,14.2,22.9,8.2,86.0,20.9,0.3,3.6,0.0,,14.0,542.0,,,
017421F029,이천시 진암리,2024-10-13,14.8,22.7,7.2,86.4,100.9,0.2,3.1,0.0,,10.7,536.0,,,
017421F029,이천시 진암리,2024-10-14,16.6,19.5,13.9,92.9,107.7,0.3,3.1,0.5,,3.6,774.0,,,
017421F029,이천시 진암리,2024-10-15,17.4,20.0,15.5,98.3,67.9,0.1,2.1,7.5,,3.7,1406.0,,,
017421F029,이천시 진암리,2024-10-16,18.2,24.0,13.0,87.9,8.8,0.3,3.1,0.0,,13.2,687.0,,,
017421F029,이천시 진암리,2024-10-17,17.1,23.9,13.3,89.1,81.4,0.4,3.7,0.5,,11.8,668.0,,,
017421F029,이천시 진암리,2024-10-18,16.7,19.1,14.5,98.3,14.5,0.2,3.1,66.5,,1.6,734.0,,,
017421F029,이천시 진암리,2024-10-20,12.3,17.0,7.4,62.5,101.0,1.8,7.9,0.0,,15.9,0.0,,,
017421F029,이천시 진암리,2024-10-21,12.6,18.8,6.3,84.0,37.7,0.2,3.0,0.0,,8.2,92.0,,,
017421F029,이천시 진암리,2024-10-22,15.5,17.4,14.2,99.9,324.3,0.5,6.0,13.5,,1.7,1398.0,,,
017421F029,이천시 진암리,2024-10-23,13.6,16.8,9.8,81.8,265.3,2.0,9.7,3.0,,12.2,587.0,,,
017421F029,이천시 진암리,2024-10-24,10.2,17.7,4.6,87.0,352.7,0.4,5.2,0.0,,13.2,250.0,,,
017421F029,이천시 진암리,2024-10-25,12.4,21.4,5.7,82.4,66.7,0.3,3.7,0.0,,14.7,56.0,,,
