stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
730802A001,구미시 선산읍,2024-01-01,2.4,8.4,-1.8,85.3,15.5,0.6,3.5,0.0,209.0,8.5,0.0,2.6,5.1,20.1
730802A001,구미시 선산읍,2024-01-02,3.8,7.3,1.0,80.5,291.3,1.3,7.9,0.0,22.0,4.1,0.0,3.0,6.8,19.8
730802A001,구미시 선산읍,2024-01-03,3.0,6.4,0.4,79.1,276.8,2.2,8.9,1.5,119.0,7.0,560.0,2.6,7.4,19.9
730802A001,구미시 선산읍,2024-01-04,0.9,7.0,-3.5,73.2,277.4,1.0,5.6,0.0,533.0,11.5,0.0,0.8,6.4,20.0
730802A001,구미시 선산읍,2024-01-05,1.7,9.9,-4.0,82.1,271.7,1.1,6.6,0.0,2.0,4.1,0.0,0.8,5.9,19.9
730802A001,구미시 선산읍,2024-01-06,2.0,6.7,-1.5,66.1,286.7,2.7,8.4,0.0,536.0,11.6,0.0,1.4,6.1,19.9
730802A001,구미시 선산읍,2024-01-07,-1.2,1.2,-4.4,57.4,279.5,4.3,15.4,0.0,534.0,11.9,0.0,-1.8,5.5,19.5
730802A001,구미시 선산읍,2024-01-08,-3.7,3.7,-8.9,60.1,165.4,0.6,4.0,0.0,539.0,12.2,0.0,-2.9,4.8,18.8
730802A001,구미시 선산읍,2024-01-09,-1.3,3.0,-6.3,70.0,348.8,0.5,3.3,0.0,5.0,3.5,0.0,-1.7,4.4,17.8
730802A001,구미시 선산읍,2024-01-10,0.5,6.9,-5.6,84.2,272.6,1.0,6.8,1.5,483.0,10.7,331.0,0.7,4.6,18.4
730802A001,구미시 선산읍,2024-01-11,0.6,5.1,-5.4,74.3,276.9,2.7,10.1,0.0,385.0,9.6,0.0,-0.1,4.7,19.1
730802A001,구미시 선산읍,2024-01-12,4.6,8.2,1.0,54.4,279.1,3.8,10.9,0.0,521.0,11.5,0.0,3.9,5.5,19.3
