stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
052304A001,하동군 화개면,2024-02-01,6.8,8.8,5.5,84.6,106.4,0.7,4.1,2.5,0,3.1,997,6.8,6.5,,2024,2,1
052304A001,하동군 화개면,2024-02-02,7.1,11.5,2.5,73.4,110.9,1.6,6.7,0.0,172,8.5,0,7.3,6.8,,2024,2,2
052304A001,하동군 화개면,2024-02-03,6.7,10.2,3.8,77.1,119.0,1.5,6.5,7.0,0,4.3,447,6.6,6.5,,2024,2,3
052304A001,하동군 화개면,2024-02-04,7.1,10.6,3.1,81.2,124.1,1.6,9.2,9.0,29,5.8,903,7.2,6.8,,2024,2,4
052304A001,하동군 화개면,2024-02-05,7.0,9.1,4.8,81.2,127.0,2.3,12.2,12.5,0,2.5,871,6.7,6.7,,2024,2,5
052304A001,하동군 화개면,2024-02-06,4.9,7.8,2.8,81.8,88.2,1.2,7.5,1.0,18,6.8,818,5.3,6.6,,2024,2,6
052304A001,하동군 화개면,2024-02-07,2.9,7.7,-0.5,61.7,294.5,1.8,5.8,0.0,525,15.3,0,3.1,4.9,,2024,2,7
052304A001,하동군 화개면,2024-02-08,1.8,9.2,-5.0,69.2,294.0,1.3,6.6,0.0,518,14.2,0,2.0,3.9,,2024,2,8
052304A001,하동군 화개면,2024-02-09,2.8,8.6,-1.7,63.4,287.4,2.4,10.5,0.0,528,15.6,0,2.8,3.8,,2024,2,9
052304A001,하동군 화개면,2024-02-10,2.8,10.0,-5.4,62.8,289.3,1.8,8.5,0.0,500,14.6,0,2.9,3.6,,2024,2,10
052304A001,하동군 화개면,2024-02-11,4.3,9.1,-1.3,55.6,290.0,3.8,12.4,0.0,464,12.0,0,4.0,3.6,,2024,2,11
052304A001,하동군 화개면,2024-02-12,3.3,13.5,-5.7,62.8,113.3,1.0,6.8,0.0,535,16.5,0,3.6,4.1,,2024,2,12
052304A001,하동군 화개면,2024-02-13,6.7,18.5,-2.9,71.6,282.0,0.7,6.9,0.0,535,16.0,0,6.7,5.3,,2024,2,13
052304A001,하동군 화개면,2024-02-14,9.8,15.9,4.8,91.4,299.1,0.3,7.3,6.0,35,4.5,914,9.8,7.7,,2024,2,14
052304A001,하동군 화개면,2024-02-15,8.4,16.7,1.0,78.5,283.5,2.6,16.2,0.0,229,10.2,577,8.6,8.6,,2024,2,15
052304A001,하동군 화개면,2024-02-16,3.1,11.8,-3.7,69.7,109.0,1.0,6.2,0.0,542,17.2,0,4.3,6.0,,2024,2,16
052304A001,하동군 화개면,2024-02-17,4.3,15.4,-4.8,75.4,117.6,1.1,6.1,0.0,545,17.6,107,5.2,5.9,,2024,2,17
052304A001,하동군 화개면,2024-02-18,5.4,11.7,-3.8,90.3,97.1,0.4,5.5,66.5,0,2.1,544,5.6,5.6,,2024,2,18
052304A001,하동군 화개면,2024-02-19,14.0,18.3,10.0,89.2,293.0,2.0,11.6,26.0,3,4.3,642,13.9,10.5,,2024,2,19
052304A001,하동군 화개면,2024-02-20,8.6,10.9,6.9,85.6,140.4,2.6,8.0,10.5,0,1.2,1099,8.9,9.1,,2024,2,20
052304A001,하동군 화개면,2024-02-21,8.2,9.5,6.4,77.0,129.7,3.2,9.7,9.0,0,2.1,471,8.2,7.9,,2024,2,21
052304A001,하동군 화개면,2024-02-22,6.0,6.9,4.4,71.0,126.9,2.8,8.5,0.0,0,2.9,22,6.3,6.6,,2024,2,22
052304A001,하동군 화개면,2024-02-23,5.1,6.6,3.5,67.4,118.4,2.6,9.9,0.0,0,6.5,0,5.6,6.1,,2024,2,23
052304A001,하동군 화개면,2024-02-24,5.2,9.1,2.5,62.0,121.7,2.8,10.6,5.0,144,9.6,303,5.8,5.8,,2024,2,24
052304A001,하동군 화개면,2024-02-25,4.9,8.7,2.3,84.1,299.2,1.5,11.0,2.0,17,7.6,565,5.6,6.2,,2024,2,25
052304A001,하동군 화개면,2024-02-26,6.5,12.9,-0.7,63.7,127.0,1.6,6.1,0.0,487,17.3,0,7.5,6.9,,2024,2,26
052304A001,하동군 화개면,2024-02-27,5.5,11.0,-1.6,58.9,118.0,2.2,8.2,0.0,487,16.8,0,6.1,6.7,,2024,2,27
052304A001,하동군 화개면,2024-02-28,6.3,14.0,-3.4,61.3,114.1,1.9,6.3,0.0,561,18.3,0,7.5,6.5,,2024,2,28
