stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
486803A001,연천군 연천읍,2024-01-01,0.6,5.7,-3.6,91.3,259.3,0.0,2.1,0.0,0,4.1,1,0.3,,50.0
486803A001,연천군 연천읍,2024-01-02,1.4,4.4,-1.0,85.3,154.6,0.1,2.8,0.0,45,4.0,0,0.9,,50.0
486803A001,연천군 연천읍,2024-01-03,0.0,4.2,-4.6,87.2,291.4,0.1,3.3,0.0,98,4.1,0,-0.8,,50.0
486803A001,연천군 연천읍,2024-01-04,-1.1,3.8,-7.2,80.1,168.9,0.4,4.0,0.0,18,4.1,0,-1.8,,29.9
486803A001,연천군 연천읍,2024-01-05,3.7,8.9,-3.7,77.5,223.5,0.7,5.7,0.0,290,7.4,0,2.9,,-11.3
486803A001,연천군 연천읍,2024-01-06,-1.9,5.0,-7.7,75.7,252.3,0.6,4.7,0.0,471,10.3,42,-2.7,,16.0
486803A001,연천군 연천읍,2024-01-07,-5.7,-1.8,-10.7,61.1,290.7,0.9,6.3,0.0,502,11.1,0,-6.6,,-18.9
486803A001,연천군 연천읍,2024-01-08,-7.1,-0.8,-13.5,62.3,227.5,0.4,3.3,0.0,485,10.7,0,-6.7,,-19.0
486803A001,연천군 연천읍,2024-01-09,-2.5,0.3,-6.6,84.9,302.7,0.1,2.3,0.5,0,2.2,274,-2.6,,-19.0
486803A001,연천군 연천읍,2024-01-10,-4.6,3.5,-9.1,92.7,148.2,0.1,2.5,0.5,224,6.5,400,-4.4,,-19.0
486803A001,연천군 연천읍,2024-01-11,-1.4,4.0,-8.7,85.2,175.0,0.3,3.2,0.5,58,4.7,826,-1.8,,-19.0
486803A001,연천군 연천읍,2024-01-12,-2.5,4.4,-7.7,75.0,293.7,0.4,4.4,0.0,461,10.3,272,-3.2,,-19.0
486803A001,연천군 연천읍,2024-01-13,-4.1,5.5,-10.2,69.3,285.0,0.2,2.8,0.0,511,10.9,12,-5.0,,-19.0
486803A001,연천군 연천읍,2024-01-14,-3.5,2.0,-9.0,84.9,248.0,0.5,4.4,0.5,0,1.0,492,-4.8,,-19.0
486803A001,연천군 연천읍,2024-01-15,-8.2,-0.1,-14.9,69.8,337.5,0.4,4.1,1.5,515,11.5,268,-9.6,,-19.0
486803A001,연천군 연천읍,2024-01-16,-7.6,2.7,-14.8,72.9,347.9,0.1,2.7,1.0,506,11.4,0,-8.3,,-19.0
486803A001,연천군 연천읍,2024-01-17,-3.0,1.6,-10.4,84.3,258.9,0.0,2.5,1.0,50,3.0,584,-2.6,,-19.0
486803A001,연천군 연천읍,2024-01-18,2.6,9.6,-2.0,82.9,24.8,0.6,4.8,4.0,491,10.0,535,2.3,,-19.0
486803A001,연천군 연천읍,2024-01-19,3.1,7.8,-3.1,70.9,17.4,0.8,5.3,0.0,482,10.2,0,2.2,,-19.0
486803A001,연천군 연천읍,2024-01-20,2.5,3.8,1.1,65.1,14.3,1.5,5.5,0.0,0,2.9,0,2.0,,-19.0
486803A001,연천군 연천읍,2024-01-21,1.6,4.2,-2.9,72.6,346.3,0.6,3.6,0.0,19,4.4,0,1.7,,-19.0
486803A001,연천군 연천읍,2024-01-22,-9.1,-2.8,-13.0,62.5,282.0,1.5,5.5,0.0,229,7.2,0,-8.4,,-19.0
486803A001,연천군 연천읍,2024-01-23,-13.1,-8.8,-16.0,53.0,289.4,1.0,5.8,0.0,521,11.8,0,-12.5,,-19.0
486803A001,연천군 연천읍,2024-01-24,-9.8,-4.1,-15.3,53.0,307.3,1.0,6.3,0.0,536,12.2,0,-10.0,,-19.0
486803A001,연천군 연천읍,2024-01-25,-8.2,0.3,-14.9,58.6,325.5,0.4,4.0,0.0,538,12.1,0,-8.4,,-19.0
486803A001,연천군 연천읍,2024-01-26,-5.1,4.2,-12.5,65.5,225.6,0.4,4.3,0.0,539,12.1,0,-5.4,,-19.0
486803A001,연천군 연천읍,2024-01-27,-3.9,4.2,-11.0,73.8,221.6,0.3,3.9,0.0,497,11.4,19,-4.5,,-19.0
486803A001,연천군 연천읍,2024-01-28,-4.5,3.0,-10.8,71.6,227.4,0.3,4.1,0.0,527,12.4,17,-5.1,,-19.1
486803A001,연천군 연천읍,2024-01-29,-4.1,4.8,-11.3,71.1,284.0,0.3,4.0,0.0,542,12.5,0,-4.8,,-19.1
486803A001,연천군 연천읍,2024-01-30,-2.8,7.9,-10.5,66.7,297.8,0.1,2.4,0.0,523,12.4,0,-3.8,,-19.1
486803A001,연천군 연천읍,2024-01-31,1.3,10.0,-5.2,64.6,337.0,0.4,5.7,0.0,530,11.5,0,0.9,,-19.1
486803A001,연천군 연천읍,2024-02-01,-0.6,7.7,-6.4,74.8,356.9,0.5,5.0,0.0,304,8.7,44,-1.2,,-19.1
486803A001,연천군 연천읍,2024-02-02,1.1,7.6,-4.3,65.9,253.0,0.3,3.9,0.0,404,11.2,0,1.1,,-19.1
486803A001,연천군 연천읍,2024-02-03,0.9,8.1,-5.8,73.4,355.6,0.6,4.1,0.0,134,7.6,17,0.8,,-19.1
486803A001,연천군 연천읍,2024-02-04,2.0,10.3,-4.5,73.9,355.3,0.7,4.3,0.0,454,11.7,30,2.1,,-19.1
486803A001,연천군 연천읍,2024-02-05,2.2,4.8,-1.3,71.6,13.7,1.2,6.4,0.0,0,3.3,209,2.0,,-19.1
486803A001,연천군 연천읍,2024-02-06,-0.2,3.3,-5.4,81.5,214.1,0.3,3.3,0.5,110,7.1,702,-0.1,,-19.1
486803A001,연천군 연천읍,2024-02-07,-0.7,3.7,-5.8,78.2,270.2,0.2,3.1,0.0,1,5.7,428,-1.0,,-19.1
486803A001,연천군 연천읍,2024-02-08,-2.3,6.2,-8.3,73.9,150.4,0.2,3.9,0.0,525,12.9,103,-2.3,,-19.1
486803A001,연천군 연천읍,2024-02-09,-2.0,5.6,-8.3,73.2,210.6,0.5,4.7,0.0,557,13.6,48,-1.9,,-19.0
486803A001,연천군 연천읍,2024-02-10,-1.3,6.4,-6.3,73.9,274.2,0.4,4.6,0.0,379,9.9,63,-1.6,,-19.0
486803A001,연천군 연천읍,2024-02-11,-2.7,5.5,-9.2,78.5,243.5,0.6,7.1,0.0,355,10.2,44,-3.0,,-19.0
486803A001,연천군 연천읍,2024-02-12,-0.5,9.2,-8.5,70.5,204.8,0.4,4.2,0.0,556,14.0,89,-0.3,,-19.0
486803A001,연천군 연천읍,2024-02-13,4.5,13.6,-4.4,76.2,211.7,0.7,6.0,0.0,279,8.6,69,4.1,,-19.0
486803A001,연천군 연천읍,2024-02-14,10.8,18.4,5.2,77.0,230.0,0.7,5.7,0.0,402,12.2,0,11.0,,-19.0
486803A001,연천군 연천읍,2024-02-15,4.1,10.8,-2.1,95.9,296.0,0.4,6.4,17.0,0,1.4,1090,3.7,,-16.9
486803A001,연천군 연천읍,2024-02-16,-0.5,6.6,-6.1,84.6,188.8,0.3,3.5,2.5,524,14.1,212,-0.2,,50.0
486803A001,연천군 연천읍,2024-02-17,0.7,9.9,-5.8,82.9,194.2,0.3,3.5,0.0,553,14.6,90,0.8,,50.0
486803A001,연천군 연천읍,2024-02-18,3.1,9.3,-4.1,90.2,352.3,0.2,3.6,17.5,115,4.5,600,2.8,,50.0
486803A001,연천군 연천읍,2024-02-19,7.9,10.6,4.0,97.0,341.2,0.3,4.5,12.0,0,1.2,1391,7.7,,
486803A001,연천군 연천읍,2024-02-20,3.6,7.3,1.6,79.0,17.3,0.6,4.0,0.5,0,3.3,671,3.7,,
486803A001,연천군 연천읍,2024-02-21,1.6,3.3,0.2,81.6,16.0,1.0,6.0,406.5,0,1.6,525,1.3,,-18.9
486803A001,연천군 연천읍,2024-02-22,0.4,2.5,-1.5,71.9,8.1,1.0,4.4,1.0,13,4.3,636,0.6,,-19.0
486803A001,연천군 연천읍,2024-02-23,0.0,6.5,-6.1,73.0,29.2,0.6,6.0,1.0,528,15.7,202,0.4,,-19.0
486803A001,연천군 연천읍,2024-02-24,0.3,6.7,-5.4,73.1,34.5,0.5,4.7,0.0,369,12.0,236,0.8,,-19.0
486803A001,연천군 연천읍,2024-02-25,1.6,7.5,-2.2,84.8,331.5,0.4,3.9,2.0,231,9.8,512,2.0,,-19.0
486803A001,연천군 연천읍,2024-02-26,1.5,9.4,-4.8,73.4,2.1,0.5,4.6,0.0,531,16.7,61,1.6,,-19.0
486803A001,연천군 연천읍,2024-02-27,2.1,9.2,-3.6,65.9,129.0,0.5,4.7,0.0,504,13.4,0,2.3,,-19.0
