stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
764803A001,영양군 영양읍,2024-01-01,2.3,7.4,-0.8,82.5,133.4,0.5,2.6,0.0,45,4.2,1312,1.3,1.1,35.7
764803A001,영양군 영양읍,2024-01-02,2.6,6.4,-2.1,73.8,304.5,1.6,7.5,0.0,172,7.6,214,2.2,2.0,35.7
764803A001,영양군 영양읍,2024-01-03,0.9,4.4,-2.4,79.1,305.2,1.1,7.1,1.5,136,5.4,359,0.6,2.6,35.8
764803A001,영양군 영양읍,2024-01-04,-1.7,5.4,-7.2,73.0,293.6,0.9,6.1,0.0,489,11.5,0,-2.4,2.0,35.7
764803A001,영양군 영양읍,2024-01-05,3.4,8.2,-5.4,73.5,314.5,2.0,9.1,0.0,72,5.2,0,2.2,1.8,36.1
764803A001,영양군 영양읍,2024-01-06,0.2,6.4,-5.6,61.9,301.5,1.3,8.7,0.0,504,11.6,0,-0.9,2.3,35.9
764803A001,영양군 영양읍,2024-01-07,-2.3,0.7,-9.2,46.8,305.6,2.8,12.4,0.0,522,11.8,0,-2.7,2.0,35.7
764803A001,영양군 영양읍,2024-01-08,-6.6,1.1,-13.6,57.6,301.5,1.0,6.1,0.0,524,12.4,0,-6.1,1.5,35.6
764803A001,영양군 영양읍,2024-01-09,-3.3,1.8,-9.6,75.7,326.7,0.7,4.2,0.0,10,3.1,0,-2.7,0.9,36.1
764803A001,영양군 영양읍,2024-01-10,1.4,6.6,-3.8,77.1,234.1,0.8,5.7,0.0,204,7.2,242,0.6,0.8,35.7
764803A001,영양군 영양읍,2024-01-11,-0.9,3.6,-6.9,72.5,306.0,2.1,9.0,0.0,422,10.8,0,-1.3,1.0,35.3
764803A001,영양군 영양읍,2024-01-12,1.6,7.8,-5.6,55.4,303.1,1.6,8.3,0.0,503,11.7,0,0.3,1.3,35.2
764803A001,영양군 영양읍,2024-01-13,-2.8,6.9,-9.1,60.1,163.0,0.7,4.1,0.0,527,12.0,0,-3.7,1.4,35.1
764803A001,영양군 영양읍,2024-01-14,-0.6,8.8,-10.1,77.6,308.8,1.4,8.3,0.0,365,9.4,363,-1.0,1.0,35.3
764803A001,영양군 영양읍,2024-01-15,-1.0,4.1,-7.0,70.5,303.4,1.2,6.8,0.0,465,11.6,71,-1.6,1.0,35.1
764803A001,영양군 영양읍,2024-01-16,-4.5,5.9,-11.2,65.2,295.6,0.7,3.7,0.0,486,11.9,0,-4.7,1.1,35.0
764803A001,영양군 영양읍,2024-01-17,-0.2,8.2,-9.5,72.9,308.0,0.7,5.2,2.0,91,5.7,294,-0.1,0.7,35.3
764803A001,영양군 영양읍,2024-01-18,3.9,6.3,1.9,88.6,199.1,0.6,6.0,4.0,0,1.0,830,2.4,1.3,36.3
764803A001,영양군 영양읍,2024-01-19,3.2,4.6,1.7,77.3,197.3,1.0,6.0,1.0,0,1.4,124,2.5,2.1,38.8
764803A001,영양군 영양읍,2024-01-20,2.7,4.3,1.6,92.9,270.3,0.6,4.4,15.5,0,2.3,389,2.9,2.9,44.1
764803A001,영양군 영양읍,2024-01-21,3.8,8.6,1.8,80.0,231.0,0.9,5.8,1.0,105,6.7,46,3.7,2.9,42.6
