stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
036531B008,영양군 대천리,2024-10-01,18.5,23.6,14.7,83.1,269.4,1.0,7.4,0.0,184.0,10.2,504.0,,21.8,17.7
036531B008,영양군 대천리,2024-10-02,14.0,20.6,8.5,69.4,200.9,0.8,5.3,0.0,607.0,18.9,389.0,,20.2,17.0
036531B008,영양군 대천리,2024-10-03,15.0,19.4,9.1,80.9,170.2,0.8,8.2,3.0,156.0,9.1,578.0,,19.0,16.2
036531B008,영양군 대천리,2024-10-04,14.8,22.1,9.7,88.2,151.2,0.5,4.3,0.5,418.0,16.2,831.0,,19.7,15.7
036531B008,영양군 대천리,2024-10-05,14.0,22.7,8.1,87.2,161.2,0.5,3.7,0.0,499.0,16.6,868.0,,19.4,15.3
036531B008,영양군 대천리,2024-10-06,15.2,21.7,10.3,93.0,185.3,0.3,3.9,1.0,114.0,8.6,799.0,,19.2,14.9
036531B008,영양군 대천리,2024-10-07,15.7,18.8,13.4,97.4,201.9,0.2,2.3,12.0,15.0,6.5,1007.0,,19.6,19.3
036531B008,영양군 대천리,2024-10-08,15.6,21.2,12.0,96.3,199.8,0.6,6.2,2.5,195.0,9.5,1022.0,,19.7,19.5
036531B008,영양군 대천리,2024-10-09,13.7,19.7,9.5,90.1,142.8,0.6,6.3,0.5,446.0,10.7,946.0,,18.5,18.8
036531B008,영양군 대천리,2024-10-10,14.0,22.7,8.4,88.9,206.9,0.5,4.9,0.0,421.0,17.0,901.0,,18.5,18.3
036531B008,영양군 대천리,2024-10-11,14.6,22.9,9.8,88.0,220.9,0.4,4.0,0.0,500.0,16.9,859.0,,19.0,17.9
036531B008,영양군 대천리,2024-10-12,14.2,23.0,9.1,88.3,222.6,0.5,4.3,0.0,479.0,16.4,892.0,,19.1,17.3
036531B008,영양군 대천리,2024-10-13,14.0,22.3,6.6,89.9,148.5,0.4,4.9,0.0,358.0,11.1,785.0,,17.9,16.6
036531B008,영양군 대천리,2024-10-14,16.8,22.4,13.3,95.7,237.2,0.2,2.0,5.0,56.0,6.0,1076.0,,18.6,16.1
036531B008,영양군 대천리,2024-10-15,16.8,19.3,14.7,100.0,265.7,0.4,4.4,6.5,0.0,2.5,1050.0,,18.8,20.0
036531B008,영양군 대천리,2024-10-16,17.7,23.6,14.6,90.8,175.4,0.4,5.2,0.0,484.0,13.4,904.0,,19.4,20.0
036531B008,영양군 대천리,2024-10-17,16.1,22.5,13.0,93.8,192.0,0.3,3.1,0.0,265.0,9.6,922.0,,19.4,19.2
036531B008,영양군 대천리,2024-10-18,17.9,23.2,12.8,96.5,131.8,0.3,4.6,6.5,50.0,6.6,1016.0,,19.3,18.5
036531B008,영양군 대천리,2024-10-20,11.3,13.2,9.0,73.5,175.0,0.9,7.9,0.0,0.0,3.9,0.0,,16.6,20.9
036531B008,영양군 대천리,2024-10-21,14.4,17.9,10.5,93.6,206.6,0.2,2.2,1.0,14.0,3.9,284.0,,16.5,20.1
