stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
567801A002,진안군 진안읍,2024-10-01,15.6,22.9,11.6,87.9,219.7,1.3,5.7,0.5,141,10.5,111,,21.2,23.3
567801A002,진안군 진안읍,2024-10-02,11.7,18.3,6.0,72.0,9.2,1.5,4.7,0.0,514,28.9,0,,19.6,23.1
567801A002,진안군 진안읍,2024-10-03,11.0,14.1,6.0,88.8,349.8,1.6,5.1,6.0,1,7.8,758,,18.0,23.5
567801A002,진안군 진안읍,2024-10-04,14.3,22.6,8.4,84.2,352.6,1.5,4.1,0.0,476,31.0,429,,18.1,26.3
567801A002,진안군 진안읍,2024-10-05,14.6,22.8,9.0,81.8,61.4,1.1,4.1,0.5,499,26.6,0,,19.0,25.0
567801A002,진안군 진안읍,2024-10-06,13.8,19.1,10.4,92.6,149.3,1.0,3.1,1.0,27,8.8,525,,18.7,24.2
567801A002,진안군 진안읍,2024-10-07,14.4,17.9,11.8,89.1,55.6,1,3.3,4.5,32,11.4,546,,18.5,26.7
567801A002,진안군 진안읍,2024-10-08,15,21.7,10.6,85.6,339.3,1,3.6,0,333,20.5,0,,18.7,26.5
567801A002,진안군 진안읍,2024-10-09,15.6,22.2,10.8,82.7,332,1.1,3.6,0,364,23,0,,18.9,25.5
567801A002,진안군 진안읍,2024-10-10,15.5,22.9,10.6,81,194,1.1,4.1,0,450,25.6,0,,19,24.4
