stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt
487915A001,포천시 신북면,2024-10-01,17.2,19.9,9.6,82.4,164.2,0.4,3.2,4.0,135,,,,16.3,
487915A001,포천시 신북면,2024-10-02,11.8,18.8,7.1,74.7,355.5,0.4,3.7,0.0,534,,,,11.3,
487915A001,포천시 신북면,2024-10-03,13.8,21.4,7.2,77.2,0.3,0.3,3.9,0.5,264,,,,13.2,
487915A001,포천시 신북면,2024-10-04,14.5,23.4,8.2,76.3,354.9,0.3,2.9,0.0,528,,,,13.9,
487915A001,포천시 신북면,2024-10-05,14.3,23.2,8.1,78.7,354.7,0.3,2.7,0.0,524,,,,13.7,
487915A001,포천시 신북면,2024-10-06,13.0,16.5,9.4,94.9,8.7,0.2,2.6,0.0,0,,,,12.3,
487915A001,포천시 신북면,2024-10-07,14.9,20.4,11.7,88.8,352.9,0.2,2.4,0.0,151,,,,14.3,
487915A001,포천시 신북면,2024-10-08,15.3,21.9,10.9,86.0,352.4,0.4,3.1,0.0,366,,,,14.7,
487915A001,포천시 신북면,2024-10-09,16.1,23.5,11.1,82.7,346.3,0.2,2.8,0.0,456,,,,15.4,
487915A001,포천시 신북면,2024-10-10,16.1,21.9,12.3,85.2,3.9,0.2,2.7,0.0,339,,,,15.4,
487915A001,포천시 신북면,2024-10-11,15.7,23.2,11.4,84.4,3.8,0.3,2.6,0.0,426.0,,,,15.1,
487915A001,포천시 신북면,2024-10-12,14.9,23.5,9.6,81.5,0.4,0.2,2.9,0.0,482.0,,,,14.3,
487915A001,포천시 신북면,2024-10-13,15.6,24.1,8.6,80.8,10.4,0.2,3.3,0.0,245.0,,,,14.9,
