stn_Code,stn_Name,date,temp,max_Temp,min_Temp,hum,widdir,wind,max_Wind,rain,sun_Time,sun_Qy,condens_Time,gr_Temp,soil_Temp,soil_Wt,year,month,day
230802A001,영월군 영월읍,2024-04-01,11.4,20.6,1.7,48.4,266.7,1.1,8.6,0.0,603,20.1,0,,11.0,30.0,2024,4,1
230802A001,영월군 영월읍,2024-04-02,14.0,26.3,2.7,48.6,266.0,0.7,5.8,0.0,545,18.4,0,,11.4,28.8,2024,4,2
230802A001,영월군 영월읍,2024-04-03,13.0,17.3,10.7,77.1,68.8,1.1,6.7,6.0,0,4.1,625,,12.0,29.3,2024,4,3
230802A001,영월군 영월읍,2024-04-04,12.5,14.8,9.5,52.1,58.1,1.1,5.8,0.0,0,5.9,0,,11.7,30.5,2024,4,4
230802A001,영월군 영월읍,2024-04-05,12.4,19.6,6.5,60.2,244.2,0.9,6.0,0.0,320,17.0,0,,11.9,29.5,2024,4,5
230802A001,영월군 영월읍,2024-04-06,12.6,20.8,5.4,64.1,245.0,0.7,6.0,0.0,269,14.1,0,,12.3,28.4,2024,4,6
230802A001,영월군 영월읍,2024-04-07,14.0,24.8,4.4,55.8,266.2,0.7,4.9,0.0,593,20.1,0,,12.8,27.6,2024,4,7
230802A001,영월군 영월읍,2024-04-08,15.6,25.0,6.9,54.2,266.0,0.5,4.7,0.0,195,14.1,0,,13.4,26.5,2024,4,8
230802A001,영월군 영월읍,2024-04-09,12.4,16.8,6.4,42.2,48.2,1.9,9.2,0.0,530,18.9,0,,13.6,25.6,2024,4,9
230802A001,영월군 영월읍,2024-04-10,11.3,20.0,3.4,54.6,261.9,0.6,4.8,0.0,263,13.5,0,,12.5,24.7,2024,4,10
230802A001,영월군 영월읍,2024-04-11,14.2,21.7,9.0,64.3,347.9,0.4,3.3,0.0,115,11.3,0,,13.2,24.2,2024,4,11
230802A001,영월군 영월읍,2024-04-12,15.9,26.3,6.6,61.8,281.2,0.6,3.9,0.0,604,21.1,0,,14.1,23.8,2024,4,12
230802A001,영월군 영월읍,2024-04-13,17.8,29.1,7.5,55.1,326.9,0.6,4.2,0.0,604,21.2,0,,15.1,23.1,2024,4,13
230802A001,영월군 영월읍,2024-04-14,19.4,29.3,8.7,48.8,164.4,1.2,8.2,0.0,599,21.1,0,,15.8,22.4,2024,4,14
230802A001,영월군 영월읍,2024-04-15,16.5,20.8,14.2,76.9,137.8,0.7,9.2,13.0,0,3.0,458,,15.3,22.9,2024,4,15
230802A001,영월군 영월읍,2024-04-16,15.1,19.9,10.5,74.8,271.5,0.9,6.5,1.5,287,13.2,667,,15.1,26.8,2024,4,16
230802A001,영월군 영월읍,2024-04-17,15.0,23.8,7.5,66.7,292.7,0.5,3.3,0.0,427,19.8,0,,15.3,26.5,2024,4,17
230802A001,영월군 영월읍,2024-04-18,16.9,26.2,7.6,59.1,271.0,0.6,4.8,0.0,604,21.7,0,,16.0,25.4,2024,4,18
230802A001,영월군 영월읍,2024-04-19,17.5,27.2,8.2,58.3,271.4,0.5,4.2,0.0,594,20.6,0,,16.4,24.1,2024,4,19
230802A001,영월군 영월읍,2024-04-20,13.5,15.2,12.5,86.3,77.2,0.5,6.5,10.5,0,3.8,703,,15.6,23.7,2024,4,20
230802A001,영월군 영월읍,2024-04-21,16.0,19.0,12.8,73.0,66.7,1.0,6.3,0.0,0,8.4,613,,15.4,28.4,2024,4,21
230802A001,영월군 영월읍,2024-04-22,16.6,21.9,13.1,55.7,45.6,1.2,6.1,0.0,170,10.9,0,,15.7,27.7,2024,4,22
230802A001,영월군 영월읍,2024-04-23,15.6,22.1,9.7,57.7,55.6,1.3,7.4,0.0,498,19.1,0,,16.0,26.4,2024,4,23
230802A001,영월군 영월읍,2024-04-24,12.7,15.4,11.1,88.9,108.6,0.3,3.1,6.5,3,4.7,856,,15.4,26.6,2024,4,24
230802A001,영월군 영월읍,2024-04-25,15.9,24.6,10.9,70.7,285.2,0.6,3.7,0.0,422,19.9,549,,16.1,27.9,2024,4,25
230802A001,영월군 영월읍,2024-04-26,17.0,28.6,8.6,65.3,272.9,0.5,4.1,0.0,387,19.0,3,,16.7,26.5,2024,4,26
230802A001,영월군 영월읍,2024-04-27,18.1,29.2,8.4,60.1,281.8,0.5,3.7,0.0,632,21.6,5,,17.3,25.1,2024,4,27
230802A001,영월군 영월읍,2024-04-28,19.5,30.4,9.0,57.2,53.0,0.8,5.5,0.0,574,19.5,0,,17.7,23.7,2024,4,28
230802A001,영월군 영월읍,2024-04-29,16.6,18.9,14.6,59.9,48.6,1.3,9.0,0.0,0,8.6,0,,17.3,22.7,2024,4,29
230802A001,영월군 영월읍,2024-04-30,16.6,22.8,11.8,69.6,43.5,0.9,7.0,0.0,16,12.9,0,,17.1,22.2,2024,4,30
